UserId,AttractionId,Rating,VisitYear,VisitMonth,VisitMode,VisitModeName,Attraction,AttractionTypeId,AttractionTypeName,AttractionCityName,AttractionCountry,UserContinent,UserCountry
58195,481,5,2018,12,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
58195,749,5,2014,10,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
58197,369,3,2017,4,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Qatar
58197,841,3,2017,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Qatar
58198,640,5,2019,6,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Africa,Morocco
58207,841,5,2013,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
58208,737,4,2017,11,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
58217,841,5,2014,2,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Singapore
58221,640,5,2016,11,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
58222,481,3,2017,10,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
58223,748,4,2016,7,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Slovenia
58224,640,4,2019,1,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
58224,749,5,2019,1,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Indonesia
58225,640,5,2013,6,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
58227,481,4,2014,5,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
58230,369,5,2016,7,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Indonesia
58233,640,3,2019,10,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
58233,748,3,2019,10,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
58235,841,5,2015,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,Canada
58236,1278,5,2017,12,3,Family,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,America,United States
58237,748,5,2017,4,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
58237,749,4,2017,4,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,America,Canada
58238,650,3,2016,9,5,Solo,Sanur Beach,13,Beaches,Bali,Indonesia,America,United States
58239,748,1,2018,11,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
58243,650,5,2016,9,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
58244,369,5,2017,9,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,United Kingdom
58245,824,3,2015,4,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,United States
58254,1280,5,2017,9,5,Solo,Water Castle (Tamansari),72,Points of Interest & Landmarks,Yogyakarta,Indonesia,Europe,Switzerland
58256,640,4,2018,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Belgium
58256,748,3,2018,5,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Belgium
58259,640,4,2016,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
58259,650,4,2016,9,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Europe,United Kingdom
58259,748,5,2019,10,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
58260,640,5,2016,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
58260,748,3,2016,8,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
58260,749,5,2016,8,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,America,United States
58262,1280,1,2016,12,3,Family,Water Castle (Tamansari),72,Points of Interest & Landmarks,Yogyakarta,Indonesia,America,United States
58264,369,5,2018,6,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
58269,749,4,2017,8,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
58269,824,5,2017,8,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,United Kingdom
58272,640,4,2016,11,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
58273,841,5,2019,6,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,New Zealand
58277,369,5,2016,5,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Saudi Arabia
58277,673,5,2015,5,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Saudi Arabia
58277,737,5,2015,5,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Saudi Arabia
58277,748,5,2015,6,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Saudi Arabia
58277,824,5,2015,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Saudi Arabia
58277,841,5,2015,5,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Saudi Arabia
58278,640,5,2017,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Qatar
58281,748,2,2017,3,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58282,748,3,2014,10,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Africa,Egypt
58282,841,5,2014,10,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Africa,Egypt
58285,640,5,2017,3,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Oman
58285,748,5,2017,4,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Oman
58289,748,5,2019,4,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,United Arab Emirates
58290,481,4,2017,8,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,Saudi Arabia
58290,673,5,2017,8,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Saudi Arabia
58291,748,5,2017,3,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Africa,Egypt
58291,824,4,2016,8,5,Solo,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Africa,Egypt
58294,640,5,2017,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,United Arab Emirates
58294,841,4,2017,2,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,United Arab Emirates
58302,369,5,2016,6,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Iran
58302,841,5,2016,6,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Iran
58304,841,4,2015,2,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Yemen
58309,1171,4,2018,3,2,Couples,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,America,United States
58317,640,5,2017,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Qatar
58318,841,4,2016,1,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
58320,481,5,2016,3,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,United Arab Emirates
58320,640,5,2017,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,United Arab Emirates
58320,673,5,2016,3,3,Family,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,United Arab Emirates
58320,748,4,2016,3,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,United Arab Emirates
58320,749,4,2016,3,3,Family,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,United Arab Emirates
58320,824,5,2016,3,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,United Arab Emirates
58322,369,5,2017,4,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Australia & Oceania,New Zealand
58322,841,4,2016,8,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,New Zealand
58328,824,5,2017,4,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
58329,824,5,2015,8,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
58332,1171,2,2016,5,4,Friends,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,America,United States
58333,841,5,2015,8,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Saudi Arabia
58334,640,5,2019,10,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,United Arab Emirates
58342,481,3,2015,3,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
58342,824,5,2015,3,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
58346,481,3,2018,4,4,Friends,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
58348,640,5,2019,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
58349,737,4,2015,1,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
58349,841,5,2015,7,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,India
58350,369,5,2016,5,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Bangladesh
58350,737,5,2016,5,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Bangladesh
58351,481,4,2017,10,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,Iran
58352,1166,3,2017,8,5,Solo,Malioboro Road,34,Flea & Street Markets,Yogyakarta,Indonesia,America,United States
58354,640,5,2016,10,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Malaysia
58361,650,5,2018,11,4,Friends,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
58366,1280,4,2018,3,4,Friends,Water Castle (Tamansari),72,Points of Interest & Landmarks,Yogyakarta,Indonesia,America,United States
58368,1220,3,2013,9,2,Couples,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,America,United States
58369,640,4,2014,5,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
58373,481,5,2016,12,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
58374,1171,5,2015,6,1,Business,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,America,United States
58377,841,5,2015,10,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Saudi Arabia
58378,673,1,2016,12,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,China
58378,737,4,2016,12,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,China
58378,1166,3,2016,12,2,Couples,Malioboro Road,34,Flea & Street Markets,Yogyakarta,Indonesia,Asia,China
58379,1166,3,2019,3,5,Solo,Malioboro Road,34,Flea & Street Markets,Yogyakarta,Indonesia,America,United States
58386,748,5,2014,9,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
58389,673,2,2016,2,5,Solo,Seminyak Beach,13,Beaches,Bali,Indonesia,Europe,Denmark
58394,369,1,2016,5,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Indonesia
58394,640,4,2019,1,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
58394,749,2,2019,1,5,Solo,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Asia,Indonesia
58394,841,5,2017,2,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
58395,369,5,2016,4,3,Family,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Singapore
58396,640,5,2016,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Sweden
58397,737,5,2014,12,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
58397,824,5,2014,12,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
58398,640,5,2018,5,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
58404,673,1,2016,12,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
58405,369,1,2017,1,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,America,United States
58408,650,5,2018,5,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
58411,841,4,2016,1,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Singapore
58414,640,5,2019,5,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Africa,South Africa
58417,841,5,2020,2,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
58419,748,5,2016,1,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Canada
58426,640,5,2019,3,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Germany
58427,640,3,2019,5,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
58429,748,4,2015,5,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Hungary
58431,640,4,2018,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Japan
58434,640,3,2014,11,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Malaysia
58434,737,5,2016,8,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
58434,824,5,2016,8,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
58437,748,2,2017,4,3,Family,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Malaysia
58439,640,3,2017,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
58441,824,5,2016,8,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Saudi Arabia
58442,640,4,2017,2,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Malta
58443,640,4,2018,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
58445,640,4,2016,10,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Denmark
58446,1297,3,2016,6,3,Family,Yogyakarta Palace,44,Historic Sites,Yogyakarta,Indonesia,America,United States
58448,737,5,2016,5,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
58448,824,3,2016,5,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Singapore
58452,369,4,2016,4,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,Hungary
58452,824,3,2016,3,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,Hungary
58454,640,4,2014,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
58459,841,4,2014,3,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Indonesia
58461,640,4,2020,1,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
58462,841,5,2013,2,4,Friends,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
58466,737,2,2015,9,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
58467,481,5,2017,6,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
58468,841,5,2017,3,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
58470,481,5,2016,1,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
58475,888,5,2017,10,1,Business,Bromo Tengger Semeru National Park,61,National Parks,Malang,Indonesia,Asia,Indonesia
58477,841,5,2017,5,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,New Zealand
58482,640,4,2015,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
58482,737,5,2015,3,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,India
58484,737,1,2017,11,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
58488,841,5,2017,7,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
58490,640,4,2018,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Indonesia
58490,748,3,2018,4,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58492,737,3,2015,7,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
58493,748,4,2014,8,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58494,640,4,2018,12,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Singapore
58495,640,4,2016,8,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
58498,640,4,2016,6,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Mexico
58498,748,5,2016,6,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Mexico
58500,824,5,2016,2,3,Family,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Indonesia
58505,737,5,2019,11,4,Friends,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
58508,1171,4,2017,8,5,Solo,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,America,United States
58509,748,5,2015,2,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58510,748,4,2015,11,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58510,1278,5,2016,3,4,Friends,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,Asia,Indonesia
58512,640,5,2019,7,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
58516,1220,5,2016,8,2,Couples,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,America,United States
58523,481,5,2016,10,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Asia,India
58525,640,3,2017,5,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
58525,748,5,2017,5,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,United Kingdom
58526,737,5,2017,4,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,Ireland
58526,841,5,2017,4,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,Ireland
58527,1278,4,2015,9,2,Couples,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,America,United States
58529,640,4,2017,10,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
58529,749,3,2017,10,4,Friends,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,United Kingdom
58531,481,4,2015,8,3,Family,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Europe,Poland
58531,640,3,2015,9,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Poland
58532,1171,5,2018,4,2,Couples,Merapi Volcano,91,Volcanos,Yogyakarta,Indonesia,America,United States
58538,650,4,2013,9,3,Family,Sanur Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
58543,841,4,2019,10,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Australia & Oceania,Australia
58545,369,3,2016,9,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,America,Curacao
58545,748,4,2016,9,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,Curacao
58547,369,1,2017,4,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,America,United States
58549,481,3,2018,8,2,Couples,Nusa Dua Beach,13,Beaches,Bali,Indonesia,Australia & Oceania,Australia
58550,640,4,2017,11,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,New Zealand
58551,1220,3,2016,7,4,Friends,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,America,United States
58552,640,5,2018,4,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Netherlands
58552,748,4,2018,4,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Netherlands
58552,749,4,2018,4,2,Couples,Tegenungan Waterfall,93,Waterfalls,Bali,Indonesia,Europe,Netherlands
58553,640,1,2016,2,3,Family,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
58553,748,3,2016,2,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
58553,824,5,2016,2,5,Solo,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,India
58555,748,5,2019,7,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58555,1278,4,2015,3,4,Friends,Ullen Sentalu Museum,45,History Museums,Yogyakarta,Indonesia,Asia,Indonesia
58565,737,3,2017,8,3,Family,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Australia & Oceania,Australia
58566,640,5,2016,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,Canada
58569,640,5,2016,3,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,United Kingdom
58572,841,5,2013,3,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,America,Canada
58575,748,5,2017,1,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,America,United States
58578,1220,1,2016,6,2,Couples,Ramayana Ballet at Prambanan,10,Ballets,Yogyakarta,Indonesia,America,United States
58580,640,3,2017,5,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Europe,Ireland
58583,369,1,2017,1,2,Couples,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Europe,United Kingdom
58583,841,5,2017,1,2,Couples,Waterbom Bali,92,Water Parks,Bali,Indonesia,Europe,United Kingdom
58584,737,4,2016,6,2,Couples,Tanah Lot Temple,76,Religious Sites,Bali,Indonesia,Europe,France
58584,824,4,2016,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Europe,France
58585,640,4,2018,5,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,India
58585,748,3,2018,10,4,Friends,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,India
58587,640,5,2017,3,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Asia,Singapore
58588,841,5,2015,12,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Singapore
58591,640,5,2018,2,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,Australia & Oceania,Australia
58591,748,5,2018,2,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Australia & Oceania,Australia
58593,369,3,2016,4,5,Solo,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Malaysia
58596,640,3,2015,12,2,Couples,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
58596,650,4,2015,12,2,Couples,Sanur Beach,13,Beaches,Bali,Indonesia,America,United States
58597,481,4,2018,8,4,Friends,Nusa Dua Beach,13,Beaches,Bali,Indonesia,America,United States
58597,640,5,2018,8,4,Friends,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
58601,824,4,2016,4,4,Friends,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Thailand
58607,673,3,2014,5,2,Couples,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,India
58610,369,4,2016,9,4,Friends,Kuta Beach - Bali,13,Beaches,Bali,Indonesia,Asia,Thailand
58610,673,5,2016,9,4,Friends,Seminyak Beach,13,Beaches,Bali,Indonesia,Asia,Thailand
58614,824,4,2017,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,America,Canada
58616,748,5,2019,3,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58619,748,4,2016,6,5,Solo,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Asia,Indonesia
58626,841,4,2015,12,3,Family,Waterbom Bali,92,Water Parks,Bali,Indonesia,Asia,Singapore
58627,640,5,2016,12,5,Solo,Sacred Monkey Forest Sanctuary,63,Nature & Wildlife Areas,Bali,Indonesia,America,United States
58628,748,3,2015,11,2,Couples,Tegalalang Rice Terrace,72,Points of Interest & Landmarks,Bali,Indonesia,Europe,Netherlands
58629,824,5,2015,6,2,Couples,Uluwatu Temple,76,Religious Sites,Bali,Indonesia,Asia,Malaysia
