UserId,user_total_visits,user_avg_rating,user_rating_std,user_distinct_attractions,user_most_common_mode
40706,1,5.0,0.0,1,4
40707,1,5.0,0.0,1,3
40708,1,5.0,0.0,1,4
40709,1,4.0,0.0,1,2
40710,1,5.0,0.0,1,3
40712,1,3.0,0.0,1,2
40714,1,4.0,0.0,1,3
40717,2,5.0,0.0,2,2
40718,1,3.0,0.0,1,4
40719,1,5.0,0.0,1,2
40720,2,4.5,0.7071067811865476,2,4
40722,1,5.0,0.0,1,3
40724,2,5.0,0.0,2,3
40725,2,5.0,0.0,2,4
40726,1,5.0,0.0,1,2
40727,1,5.0,0.0,1,4
40732,1,2.0,0.0,1,4
40735,2,4.0,1.4142135623730951,2,4
40738,1,5.0,0.0,1,3
40739,1,4.0,0.0,1,4
40740,1,5.0,0.0,1,3
40741,2,5.0,0.0,1,2
40748,2,4.5,0.7071067811865476,2,4
40749,1,4.0,0.0,1,2
40751,1,1.0,0.0,1,2
40753,2,3.5,0.7071067811865476,2,2
40755,4,4.0,0.816496580927726,2,4
40756,1,5.0,0.0,1,2
40758,1,4.0,0.0,1,2
40760,1,3.0,0.0,1,1
40761,3,3.6666666666666665,0.5773502691896257,2,2
40764,1,4.0,0.0,1,2
40765,1,5.0,0.0,1,3
40766,4,4.5,0.5773502691896257,3,2
40769,1,5.0,0.0,1,3
40780,1,5.0,0.0,1,4
40785,1,4.0,0.0,1,2
40786,2,5.0,0.0,2,3
40787,1,4.0,0.0,1,2
40788,1,4.0,0.0,1,3
40789,1,4.0,0.0,1,3
40790,1,4.0,0.0,1,4
40791,1,5.0,0.0,1,2
40795,1,3.0,0.0,1,4
40796,1,5.0,0.0,1,3
40797,3,4.333333333333333,1.1547005383792517,3,5
40804,1,4.0,0.0,1,5
40805,1,3.0,0.0,1,2
40806,2,4.5,0.7071067811865476,2,4
40810,1,5.0,0.0,1,4
40814,1,5.0,0.0,1,4
40816,1,4.0,0.0,1,2
40817,1,5.0,0.0,1,4
40818,1,3.0,0.0,1,2
40820,2,4.0,0.0,2,2
40821,1,4.0,0.0,1,2
40822,1,5.0,0.0,1,2
40824,2,4.5,0.7071067811865476,2,2
40829,1,5.0,0.0,1,3
40830,1,4.0,0.0,1,2
40831,2,4.5,0.7071067811865476,2,4
40833,4,3.75,0.9574271077563381,4,4
40834,1,5.0,0.0,1,5
40835,1,5.0,0.0,1,3
40838,1,3.0,0.0,1,5
40839,1,4.0,0.0,1,2
40843,1,5.0,0.0,1,4
40849,1,5.0,0.0,1,3
40851,2,5.0,0.0,1,3
40855,2,5.0,0.0,1,2
40856,1,5.0,0.0,1,2
40857,1,4.0,0.0,1,3
40859,1,5.0,0.0,1,5
40862,1,5.0,0.0,1,2
40863,2,4.0,0.0,1,2
40865,1,4.0,0.0,1,4
40868,1,5.0,0.0,1,2
40869,1,5.0,0.0,1,2
40871,1,5.0,0.0,1,2
40872,1,4.0,0.0,1,4
40874,1,4.0,0.0,1,4
40876,1,2.0,0.0,1,2
40877,1,5.0,0.0,1,2
40880,2,4.5,0.7071067811865476,1,3
40881,1,5.0,0.0,1,2
40882,1,5.0,0.0,1,2
40884,1,4.0,0.0,1,4
40885,1,3.0,0.0,1,2
40887,1,4.0,0.0,1,2
40889,1,5.0,0.0,1,4
40890,1,5.0,0.0,1,3
40892,1,5.0,0.0,1,4
40893,1,2.0,0.0,1,2
40894,3,5.0,0.0,2,3
40895,1,5.0,0.0,1,4
40896,1,4.0,0.0,1,2
40898,2,5.0,0.0,2,2
40900,2,4.5,0.7071067811865476,2,2
40906,2,5.0,0.0,1,2
40909,1,5.0,0.0,1,2
40911,1,3.0,0.0,1,2
40912,6,4.666666666666667,0.5163977794943223,4,2
40914,1,5.0,0.0,1,3
40918,2,5.0,0.0,2,4
40923,1,2.0,0.0,1,3
40924,4,4.5,1.0,4,3
40926,1,3.0,0.0,1,3
40928,2,5.0,0.0,2,4
40929,1,5.0,0.0,1,3
40936,1,5.0,0.0,1,2
40937,1,1.0,0.0,1,3
40939,2,3.5,0.7071067811865476,2,2
40942,1,5.0,0.0,1,3
40945,2,5.0,0.0,2,3
40946,1,5.0,0.0,1,3
40949,1,5.0,0.0,1,3
40954,4,3.0,1.1547005383792515,4,2
40963,1,5.0,0.0,1,4
40969,1,5.0,0.0,1,1
40975,3,4.0,1.0,1,4
40976,2,5.0,0.0,2,2
40986,1,5.0,0.0,1,3
40987,1,4.0,0.0,1,2
40988,1,5.0,0.0,1,2
40991,3,4.333333333333333,0.5773502691896257,3,4
40992,2,4.5,0.7071067811865476,2,2
40994,1,1.0,0.0,1,2
40997,1,4.0,0.0,1,3
41000,1,5.0,0.0,1,1
41001,2,4.5,0.7071067811865476,2,1
41002,3,4.666666666666667,0.5773502691896257,3,3
41003,3,3.6666666666666665,0.5773502691896258,3,3
41012,3,4.666666666666667,0.5773502691896257,2,2
41014,1,4.0,0.0,1,3
41017,2,5.0,0.0,2,3
41018,1,5.0,0.0,1,2
41024,1,5.0,0.0,1,2
41025,1,5.0,0.0,1,2
41026,1,3.0,0.0,1,4
41030,1,5.0,0.0,1,5
41032,1,2.0,0.0,1,3
41040,2,3.5,2.1213203435596424,2,2
41046,2,4.0,0.0,2,3
41048,3,2.3333333333333335,0.5773502691896257,2,2
41049,2,5.0,0.0,2,3
41050,3,3.6666666666666665,0.5773502691896258,3,2
41054,1,4.0,0.0,1,3
41060,1,2.0,0.0,1,3
41063,1,5.0,0.0,1,3
41065,1,3.0,0.0,1,4
41067,1,4.0,0.0,1,2
41068,1,5.0,0.0,1,2
41071,1,5.0,0.0,1,4
41074,2,4.0,0.0,2,2
41075,2,3.5,0.7071067811865476,1,2
41077,1,4.0,0.0,1,3
41079,2,4.5,0.7071067811865476,2,2
41084,1,5.0,0.0,1,2
41086,1,5.0,0.0,1,2
41087,1,4.0,0.0,1,5
41089,1,5.0,0.0,1,4
41091,1,4.0,0.0,1,2
41095,1,4.0,0.0,1,2
41104,1,5.0,0.0,1,2
41105,3,4.333333333333333,0.5773502691896257,3,2
41106,1,5.0,0.0,1,3
41107,1,3.0,0.0,1,4
41109,1,3.0,0.0,1,2
41110,2,3.5,0.7071067811865476,2,2
41111,2,4.0,0.0,2,2
41118,2,4.5,0.7071067811865476,2,4
41119,3,5.0,0.0,2,4
41121,1,4.0,0.0,1,2
41122,1,5.0,0.0,1,3
41124,1,4.0,0.0,1,2
41126,2,3.0,1.4142135623730951,2,5
41128,1,5.0,0.0,1,2
41129,3,4.333333333333333,1.1547005383792517,2,2
41131,1,5.0,0.0,1,2
41132,1,5.0,0.0,1,4
41134,3,4.0,0.0,3,4
41135,1,4.0,0.0,1,2
41136,1,5.0,0.0,1,2
41139,3,4.333333333333333,0.5773502691896257,3,4
41142,1,5.0,0.0,1,2
41144,1,5.0,0.0,1,2
41151,1,5.0,0.0,1,4
41155,1,5.0,0.0,1,2
41157,3,5.0,0.0,3,5
41159,1,4.0,0.0,1,2
41165,2,4.5,0.7071067811865476,1,2
41166,1,5.0,0.0,1,4
41170,1,4.0,0.0,1,2
41171,1,3.0,0.0,1,4
41172,1,5.0,0.0,1,2
41176,1,5.0,0.0,1,3
41177,2,4.0,0.0,2,2
41178,1,3.0,0.0,1,2
41180,1,5.0,0.0,1,2
41183,5,4.4,0.8944271909999159,5,2
41190,4,4.25,0.9574271077563382,3,2
41197,1,5.0,0.0,1,4
41198,1,5.0,0.0,1,2
41200,1,4.0,0.0,1,3
41203,1,5.0,0.0,1,2
41212,2,2.5,2.1213203435596424,2,3
41213,2,4.5,0.7071067811865476,2,2
41215,1,4.0,0.0,1,2
41218,3,5.0,0.0,3,3
41220,2,3.5,0.7071067811865476,1,2
41221,1,5.0,0.0,1,3
41222,3,5.0,0.0,2,2
41223,1,1.0,0.0,1,3
41224,1,5.0,0.0,1,3
41225,2,4.0,1.4142135623730951,2,2
41226,1,4.0,0.0,1,4
41230,1,3.0,0.0,1,2
41236,1,5.0,0.0,1,3
41239,1,5.0,0.0,1,2
41242,2,4.5,0.7071067811865476,1,3
41244,1,4.0,0.0,1,3
41245,1,3.0,0.0,1,2
41246,1,2.0,0.0,1,2
41247,1,4.0,0.0,1,3
41251,1,1.0,0.0,1,2
41252,1,5.0,0.0,1,2
41253,1,5.0,0.0,1,5
41254,2,4.5,0.7071067811865476,2,2
41255,1,5.0,0.0,1,3
41256,1,5.0,0.0,1,2
41257,2,5.0,0.0,2,2
41258,4,2.75,2.0615528128088303,4,5
41260,3,3.6666666666666665,1.5275252316519465,2,2
41262,2,3.0,1.4142135623730951,2,2
41264,1,4.0,0.0,1,5
41268,1,5.0,0.0,1,2
41269,2,4.0,1.4142135623730951,1,3
41273,1,5.0,0.0,1,2
41274,1,5.0,0.0,1,3
41277,1,3.0,0.0,1,2
41279,1,4.0,0.0,1,3
41287,2,4.5,0.7071067811865476,2,2
41291,1,5.0,0.0,1,3
41292,1,5.0,0.0,1,3
41293,1,4.0,0.0,1,4
41297,1,4.0,0.0,1,3
41298,2,4.0,0.0,1,2
41306,1,5.0,0.0,1,2
41309,1,4.0,0.0,1,2
41310,3,4.333333333333333,0.5773502691896258,1,5
41311,1,5.0,0.0,1,2
41316,3,4.333333333333333,1.1547005383792517,3,3
41318,3,3.0,1.0,3,3
41319,1,5.0,0.0,1,4
41320,1,5.0,0.0,1,3
41323,3,5.0,0.0,3,2
41326,1,4.0,0.0,1,2
41328,1,5.0,0.0,1,3
41332,1,3.0,0.0,1,2
41333,2,4.5,0.7071067811865476,2,2
41335,1,5.0,0.0,1,3
41336,4,3.5,1.2909944487358056,1,3
41343,3,4.333333333333333,0.5773502691896258,3,3
41345,1,4.0,0.0,1,4
41350,1,1.0,0.0,1,2
41352,2,5.0,0.0,2,3
41356,1,5.0,0.0,1,4
41358,1,5.0,0.0,1,3
41359,3,4.333333333333333,0.5773502691896257,3,2
41360,1,5.0,0.0,1,3
41362,1,5.0,0.0,1,2
41363,1,4.0,0.0,1,3
41367,1,3.0,0.0,1,3
41369,3,2.6666666666666665,1.5275252316519465,3,4
41370,1,4.0,0.0,1,5
41374,2,3.5,0.7071067811865476,1,2
41376,2,4.0,1.4142135623730951,2,2
41378,2,5.0,0.0,2,4
41379,1,5.0,0.0,1,2
41380,1,5.0,0.0,1,2
41382,2,4.5,0.7071067811865476,2,3
41385,1,5.0,0.0,1,2
41389,2,4.0,0.0,2,2
41390,2,4.5,0.7071067811865476,2,2
41392,1,4.0,0.0,1,4
41394,1,5.0,0.0,1,3
41396,1,4.0,0.0,1,4
41398,1,5.0,0.0,1,3
41400,1,4.0,0.0,1,3
41401,1,4.0,0.0,1,2
41403,3,4.333333333333333,0.5773502691896257,2,2
41406,1,5.0,0.0,1,2
41409,1,3.0,0.0,1,2
41410,1,4.0,0.0,1,2
41413,1,4.0,0.0,1,2
41414,1,5.0,0.0,1,2
41422,1,4.0,0.0,1,2
41427,2,5.0,0.0,2,3
41432,1,5.0,0.0,1,3
41442,5,4.0,0.0,5,3
41443,1,4.0,0.0,1,3
41445,2,4.5,0.7071067811865476,2,3
41446,1,4.0,0.0,1,3
41448,1,3.0,0.0,1,3
41450,1,5.0,0.0,1,4
41456,1,4.0,0.0,1,3
41457,1,4.0,0.0,1,4
41458,2,4.5,0.7071067811865476,2,4
41464,2,4.0,1.4142135623730951,2,4
41465,1,3.0,0.0,1,3
41466,1,3.0,0.0,1,2
41467,1,4.0,0.0,1,2
41470,5,4.0,0.7071067811865475,2,2
41473,1,5.0,0.0,1,2
41474,1,4.0,0.0,1,2
41475,2,4.0,1.4142135623730951,2,4
41476,1,3.0,0.0,1,3
41479,1,3.0,0.0,1,3
41480,2,3.5,0.7071067811865476,2,2
41487,2,3.5,0.7071067811865476,2,2
41494,2,3.5,0.7071067811865476,2,4
41497,3,5.0,0.0,3,2
41498,2,4.5,0.7071067811865476,2,3
41502,1,4.0,0.0,1,4
41508,1,5.0,0.0,1,3
41509,1,4.0,0.0,1,3
41510,1,5.0,0.0,1,3
41511,1,4.0,0.0,1,3
41516,1,5.0,0.0,1,3
41518,1,4.0,0.0,1,3
41524,3,4.333333333333333,0.5773502691896257,1,2
41525,1,4.0,0.0,1,2
41528,1,5.0,0.0,1,2
41529,1,2.0,0.0,1,2
41530,1,5.0,0.0,1,3
41531,1,4.0,0.0,1,2
41532,1,3.0,0.0,1,2
41537,1,5.0,0.0,1,2
41539,1,5.0,0.0,1,4
41543,1,4.0,0.0,1,3
41549,2,5.0,0.0,2,3
41551,1,5.0,0.0,1,3
41554,1,5.0,0.0,1,3
41557,1,4.0,0.0,1,5
41558,1,5.0,0.0,1,4
41559,1,4.0,0.0,1,2
41562,2,4.5,0.7071067811865476,2,3
41564,1,3.0,0.0,1,2
41565,2,4.0,0.0,2,2
41569,1,5.0,0.0,1,1
41570,1,4.0,0.0,1,3
41571,1,4.0,0.0,1,2
41572,1,5.0,0.0,1,3
41573,2,5.0,0.0,1,3
41574,1,5.0,0.0,1,3
41575,2,3.5,0.7071067811865476,2,2
41576,1,3.0,0.0,1,2
41579,1,5.0,0.0,1,3
41580,2,5.0,0.0,2,4
41587,1,5.0,0.0,1,2
41588,1,3.0,0.0,1,3
41589,4,3.75,1.5,3,2
41590,1,5.0,0.0,1,3
41592,1,4.0,0.0,1,2
41593,1,5.0,0.0,1,3
41594,1,3.0,0.0,1,5
41598,1,3.0,0.0,1,2
41599,1,5.0,0.0,1,3
41600,1,1.0,0.0,1,4
41602,2,3.5,0.7071067811865476,1,2
41603,1,5.0,0.0,1,4
41605,1,5.0,0.0,1,2
41607,1,4.0,0.0,1,3
41612,1,5.0,0.0,1,2
41614,1,5.0,0.0,1,2
41617,1,4.0,0.0,1,3
41620,2,4.5,0.7071067811865476,2,2
41624,1,5.0,0.0,1,2
41625,2,3.5,0.7071067811865476,2,3
41627,2,4.5,0.7071067811865476,2,4
41629,1,5.0,0.0,1,5
41631,2,5.0,0.0,2,2
41637,2,4.0,1.4142135623730951,1,3
41638,1,5.0,0.0,1,4
41640,1,3.0,0.0,1,4
41641,1,5.0,0.0,1,2
41643,1,1.0,0.0,1,2
41644,1,2.0,0.0,1,2
41645,1,3.0,0.0,1,3
41646,1,4.0,0.0,1,2
41650,1,5.0,0.0,1,2
41652,1,1.0,0.0,1,3
41653,1,5.0,0.0,1,3
41654,1,4.0,0.0,1,3
41657,5,4.6,0.5477225575051661,3,2
41659,2,3.5,2.1213203435596424,2,2
41661,2,1.0,0.0,2,2
41663,2,4.0,0.0,2,2
41665,2,4.5,0.7071067811865476,2,3
41667,3,4.666666666666667,0.5773502691896257,3,2
41670,1,5.0,0.0,1,2
41671,1,4.0,0.0,1,2
41675,2,3.5,0.7071067811865476,1,2
41678,1,2.0,0.0,1,3
41679,1,5.0,0.0,1,4
41682,1,5.0,0.0,1,2
41684,1,4.0,0.0,1,2
41686,2,5.0,0.0,2,3
41687,3,4.666666666666667,0.5773502691896257,3,5
41693,1,5.0,0.0,1,3
41695,1,3.0,0.0,1,2
41697,3,3.6666666666666665,0.5773502691896258,3,2
41700,1,5.0,0.0,1,5
41701,1,5.0,0.0,1,2
41703,1,4.0,0.0,1,3
41707,2,4.5,0.7071067811865476,1,3
41711,1,2.0,0.0,1,4
41712,1,2.0,0.0,1,3
41714,1,5.0,0.0,1,2
41717,1,4.0,0.0,1,2
41719,1,4.0,0.0,1,2
41720,2,3.5,0.7071067811865476,2,2
41723,1,5.0,0.0,1,1
41725,1,3.0,0.0,1,3
41727,1,3.0,0.0,1,2
41729,2,2.5,2.1213203435596424,2,2
41734,2,5.0,0.0,2,3
41736,1,5.0,0.0,1,1
41737,2,5.0,0.0,1,3
41738,2,4.5,0.7071067811865476,1,3
41739,1,5.0,0.0,1,2
41742,1,1.0,0.0,1,4
41743,1,5.0,0.0,1,4
41749,1,5.0,0.0,1,2
41754,1,3.0,0.0,1,2
41757,1,4.0,0.0,1,5
41758,1,3.0,0.0,1,3
41759,1,4.0,0.0,1,3
41763,3,2.3333333333333335,1.1547005383792515,3,3
41775,1,5.0,0.0,1,2
41776,1,5.0,0.0,1,4
41777,2,4.5,0.7071067811865476,2,2
41783,2,4.5,0.7071067811865476,2,3
41785,1,1.0,0.0,1,2
41789,1,4.0,0.0,1,2
41791,1,4.0,0.0,1,2
41794,1,4.0,0.0,1,4
41796,1,5.0,0.0,1,2
41797,2,5.0,0.0,2,3
41798,1,4.0,0.0,1,4
41803,1,4.0,0.0,1,4
41804,2,5.0,0.0,2,3
41807,2,3.0,1.4142135623730951,1,2
41808,1,5.0,0.0,1,2
41810,1,4.0,0.0,1,2
41813,1,5.0,0.0,1,3
41816,2,5.0,0.0,2,2
41818,1,5.0,0.0,1,2
41819,2,5.0,0.0,2,2
41820,1,4.0,0.0,1,2
41832,1,5.0,0.0,1,3
41834,1,4.0,0.0,1,2
41837,1,5.0,0.0,1,4
41838,1,3.0,0.0,1,4
41839,2,4.5,0.7071067811865476,2,2
41842,1,4.0,0.0,1,3
41844,1,4.0,0.0,1,3
41846,1,5.0,0.0,1,3
41847,1,4.0,0.0,1,4
41848,1,4.0,0.0,1,4
41853,2,5.0,0.0,2,2
41856,2,3.0,2.8284271247461903,1,3
41857,2,3.0,1.4142135623730951,1,2
41862,1,2.0,0.0,1,2
41869,1,5.0,0.0,1,3
41873,1,5.0,0.0,1,2
41880,1,3.0,0.0,1,2
41882,1,5.0,0.0,1,2
41884,1,4.0,0.0,1,2
41886,1,4.0,0.0,1,4
41888,1,4.0,0.0,1,2
41890,2,4.0,0.0,2,2
41895,5,4.0,1.0,2,2
41896,1,1.0,0.0,1,3
41902,1,3.0,0.0,1,2
41905,1,4.0,0.0,1,3
41907,1,5.0,0.0,1,4
41908,2,4.5,0.7071067811865476,2,2
41909,1,5.0,0.0,1,2
41912,1,5.0,0.0,1,4
41915,1,2.0,0.0,1,5
41919,1,5.0,0.0,1,2
41920,3,4.333333333333333,0.5773502691896257,3,2
41922,1,5.0,0.0,1,2
41923,1,2.0,0.0,1,2
41924,1,5.0,0.0,1,2
41926,1,2.0,0.0,1,3
41927,2,5.0,0.0,2,3
41929,3,4.666666666666667,0.5773502691896257,3,2
41932,1,4.0,0.0,1,4
41933,1,5.0,0.0,1,3
41939,1,5.0,0.0,1,2
41940,1,5.0,0.0,1,4
41943,1,3.0,0.0,1,1
41946,1,2.0,0.0,1,2
41948,1,5.0,0.0,1,2
41949,1,5.0,0.0,1,3
41953,2,4.0,0.0,2,2
41958,1,5.0,0.0,1,2
41964,1,4.0,0.0,1,2
41966,2,4.5,0.7071067811865476,1,2
41969,1,3.0,0.0,1,2
41972,1,5.0,0.0,1,3
41973,1,4.0,0.0,1,4
41978,1,4.0,0.0,1,2
41979,1,5.0,0.0,1,2
41980,1,5.0,0.0,1,3
41983,4,4.25,0.4999999999999999,4,4
41984,2,4.5,0.7071067811865476,2,3
41990,2,3.0,1.4142135623730951,2,3
41994,2,4.5,0.7071067811865476,2,2
41997,1,3.0,0.0,1,2
41998,1,5.0,0.0,1,2
42006,2,4.5,0.7071067811865476,2,3
42011,2,4.0,1.4142135623730951,2,2
42016,1,5.0,0.0,1,3
42019,1,1.0,0.0,1,2
42026,1,1.0,0.0,1,2
42027,1,5.0,0.0,1,2
42032,1,1.0,0.0,1,1
42037,1,4.0,0.0,1,2
42038,1,4.0,0.0,1,2
42040,1,4.0,0.0,1,4
42043,1,5.0,0.0,1,3
42044,2,4.0,0.0,2,4
42047,1,5.0,0.0,1,2
42048,1,5.0,0.0,1,3
42050,5,4.4,0.8944271909999157,3,2
42052,1,2.0,0.0,1,3
42054,1,1.0,0.0,1,2
42057,3,5.0,0.0,3,2
42059,1,5.0,0.0,1,3
42060,1,5.0,0.0,1,5
42063,1,5.0,0.0,1,2
42064,1,4.0,0.0,1,4
42065,1,3.0,0.0,1,3
42066,1,5.0,0.0,1,2
42068,2,3.5,0.7071067811865476,2,3
42072,1,5.0,0.0,1,3
42074,2,4.5,0.7071067811865476,1,2
42076,5,4.0,0.7071067811865476,5,2
42078,1,5.0,0.0,1,2
42079,2,2.5,0.7071067811865476,2,2
42080,3,4.0,1.7320508075688772,3,4
42083,2,4.5,0.7071067811865476,2,2
42087,1,3.0,0.0,1,5
42089,1,5.0,0.0,1,3
42092,2,5.0,0.0,2,2
42094,1,5.0,0.0,1,2
42106,1,4.0,0.0,1,3
42109,1,3.0,0.0,1,3
42111,1,4.0,0.0,1,2
42112,1,4.0,0.0,1,2
42113,1,5.0,0.0,1,2
42115,2,3.5,0.7071067811865476,2,4
42116,1,5.0,0.0,1,2
42122,1,4.0,0.0,1,4
42124,1,4.0,0.0,1,4
42126,1,4.0,0.0,1,2
42128,1,5.0,0.0,1,3
42130,1,4.0,0.0,1,4
42131,2,3.0,2.8284271247461903,1,2
42134,1,5.0,0.0,1,4
42139,2,3.0,0.0,2,4
42140,1,5.0,0.0,1,2
42141,3,4.0,1.0,3,4
42144,2,4.0,1.4142135623730951,2,3
42146,1,5.0,0.0,1,2
42147,1,5.0,0.0,1,2
42152,1,5.0,0.0,1,4
42153,1,5.0,0.0,1,5
42154,3,4.666666666666667,0.5773502691896257,3,3
42156,1,5.0,0.0,1,2
42159,4,3.75,1.2583057392117916,4,2
42161,2,2.5,2.1213203435596424,2,5
42167,1,5.0,0.0,1,2
42169,1,5.0,0.0,1,2
42173,1,5.0,0.0,1,2
42176,1,5.0,0.0,1,2
42177,1,5.0,0.0,1,2
42178,1,5.0,0.0,1,2
42181,2,4.5,0.7071067811865476,2,3
42184,1,4.0,0.0,1,4
42189,1,5.0,0.0,1,4
42191,2,4.5,0.7071067811865476,1,3
42192,1,4.0,0.0,1,2
42197,1,5.0,0.0,1,3
42200,1,3.0,0.0,1,4
42201,1,5.0,0.0,1,4
42205,1,4.0,0.0,1,2
42206,1,3.0,0.0,1,3
42210,1,4.0,0.0,1,4
42214,1,4.0,0.0,1,2
42217,1,5.0,0.0,1,3
42218,1,4.0,0.0,1,2
42221,1,5.0,0.0,1,5
42222,2,4.0,1.4142135623730951,1,3
42223,10,3.7,0.6749485577105527,1,5
42226,1,4.0,0.0,1,4
42227,1,5.0,0.0,1,2
42228,1,4.0,0.0,1,2
42232,1,3.0,0.0,1,2
42234,3,3.6666666666666665,1.5275252316519465,3,2
42236,2,4.5,0.7071067811865476,2,2
42237,1,2.0,0.0,1,3
42238,1,2.0,0.0,1,2
42244,1,4.0,0.0,1,3
42246,2,4.5,0.7071067811865476,1,2
42247,1,5.0,0.0,1,3
42248,1,4.0,0.0,1,2
42249,1,5.0,0.0,1,2
42251,1,5.0,0.0,1,5
42254,1,1.0,0.0,1,3
42255,1,5.0,0.0,1,3
42256,1,5.0,0.0,1,2
42259,2,4.5,0.7071067811865476,2,3
42262,1,5.0,0.0,1,3
42265,1,5.0,0.0,1,2
42266,1,5.0,0.0,1,2
42271,2,3.0,0.0,2,4
42272,1,4.0,0.0,1,4
42273,2,3.0,2.8284271247461903,2,2
42275,1,2.0,0.0,1,4
42276,2,3.0,0.0,2,2
42277,1,4.0,0.0,1,2
42278,1,5.0,0.0,1,3
42279,1,5.0,0.0,1,5
42281,1,5.0,0.0,1,3
42282,2,4.0,0.0,2,5
42283,1,5.0,0.0,1,4
42284,1,4.0,0.0,1,5
42285,1,4.0,0.0,1,4
42290,2,4.0,0.0,1,4
42293,2,4.0,0.0,1,2
42297,1,5.0,0.0,1,5
42301,1,4.0,0.0,1,3
42305,1,5.0,0.0,1,3
42307,4,3.25,0.49999999999999994,4,2
42309,1,5.0,0.0,1,3
42310,1,4.0,0.0,1,2
42311,1,5.0,0.0,1,2
42313,1,5.0,0.0,1,2
42315,2,3.0,0.0,2,2
42317,2,5.0,0.0,1,2
42318,1,5.0,0.0,1,3
42319,1,5.0,0.0,1,2
42320,1,4.0,0.0,1,4
42328,1,5.0,0.0,1,4
42329,1,4.0,0.0,1,5
42331,7,4.142857142857143,1.0690449676496976,5,4
42333,1,4.0,0.0,1,5
42334,1,1.0,0.0,1,3
42336,1,5.0,0.0,1,3
42339,1,5.0,0.0,1,3
42342,1,4.0,0.0,1,3
42343,1,5.0,0.0,1,2
42344,1,5.0,0.0,1,3
42347,1,4.0,0.0,1,2
42348,1,5.0,0.0,1,2
42349,2,5.0,0.0,2,4
42350,1,5.0,0.0,1,3
42351,1,5.0,0.0,1,3
42355,2,3.0,1.4142135623730951,2,4
42356,1,5.0,0.0,1,3
42363,1,4.0,0.0,1,2
42367,1,4.0,0.0,1,3
42369,1,4.0,0.0,1,2
42377,1,5.0,0.0,1,3
42378,1,3.0,0.0,1,2
42379,2,5.0,0.0,2,2
42383,1,3.0,0.0,1,4
42385,1,5.0,0.0,1,4
42386,3,4.666666666666667,0.5773502691896257,3,2
42387,1,3.0,0.0,1,4
42388,1,4.0,0.0,1,2
42390,3,4.666666666666667,0.5773502691896258,2,4
42399,1,5.0,0.0,1,4
42401,1,3.0,0.0,1,3
42403,2,4.5,0.7071067811865476,2,3
42405,1,3.0,0.0,1,3
42409,1,5.0,0.0,1,3
42411,1,3.0,0.0,1,2
42414,1,3.0,0.0,1,4
42416,1,4.0,0.0,1,2
42417,2,5.0,0.0,2,3
42419,1,5.0,0.0,1,2
42424,1,4.0,0.0,1,3
42427,1,4.0,0.0,1,2
42428,1,4.0,0.0,1,5
42430,4,5.0,0.0,4,2
42433,1,5.0,0.0,1,2
42436,1,5.0,0.0,1,4
42442,1,5.0,0.0,1,3
42443,1,5.0,0.0,1,5
42445,1,5.0,0.0,1,2
42449,3,4.333333333333333,0.5773502691896257,3,2
42451,1,5.0,0.0,1,3
42458,1,5.0,0.0,1,4
42462,2,3.0,1.4142135623730951,2,3
42464,1,5.0,0.0,1,2
42465,1,2.0,0.0,1,4
42466,2,3.0,1.4142135623730951,2,3
42467,1,5.0,0.0,1,3
42473,1,4.0,0.0,1,2
42476,2,4.5,0.7071067811865476,2,3
42477,1,4.0,0.0,1,2
42478,1,5.0,0.0,1,3
42479,3,3.0,1.0,3,3
42481,1,5.0,0.0,1,4
42486,1,4.0,0.0,1,3
42487,1,5.0,0.0,1,3
42492,1,5.0,0.0,1,2
42493,2,3.5,0.7071067811865476,2,4
42494,1,4.0,0.0,1,4
42498,2,4.0,1.4142135623730951,2,2
42500,1,4.0,0.0,1,3
42502,1,5.0,0.0,1,4
42505,2,3.5,0.7071067811865476,1,5
42509,1,5.0,0.0,1,3
42510,4,5.0,0.0,4,2
42512,1,4.0,0.0,1,2
42514,4,5.0,0.0,2,4
42518,1,4.0,0.0,1,2
42520,1,5.0,0.0,1,4
42521,1,4.0,0.0,1,2
42522,1,2.0,0.0,1,5
42526,1,5.0,0.0,1,3
42528,1,5.0,0.0,1,4
42529,1,5.0,0.0,1,3
42531,1,4.0,0.0,1,2
42533,1,4.0,0.0,1,5
42535,1,4.0,0.0,1,4
42537,1,3.0,0.0,1,2
42538,1,2.0,0.0,1,4
42540,3,3.6666666666666665,0.5773502691896257,2,4
42541,2,4.5,0.7071067811865476,2,4
42542,1,5.0,0.0,1,4
42544,4,4.25,0.5,3,2
42546,1,5.0,0.0,1,3
42548,1,5.0,0.0,1,5
42550,1,4.0,0.0,1,3
42552,2,5.0,0.0,2,4
42554,1,3.0,0.0,1,2
42557,1,5.0,0.0,1,4
42558,1,4.0,0.0,1,4
42559,1,5.0,0.0,1,3
42560,1,5.0,0.0,1,3
42563,1,5.0,0.0,1,2
42564,1,2.0,0.0,1,2
42567,2,4.0,0.0,1,3
42572,1,5.0,0.0,1,3
42573,4,4.25,0.9574271077563381,4,4
42576,1,5.0,0.0,1,4
42577,1,3.0,0.0,1,5
42578,1,4.0,0.0,1,3
42584,1,5.0,0.0,1,3
42585,1,5.0,0.0,1,3
42586,1,1.0,0.0,1,3
42588,1,3.0,0.0,1,2
42590,1,5.0,0.0,1,3
