TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,is_ambiguous_repeat
51774,74458,2013,3,4,824,3,False
51775,84905,2013,4,2,824,4,False
51778,63605,2013,4,2,824,5,False
51779,51956,2013,4,2,824,4,False
51780,13864,2013,4,2,824,3,False
51781,85790,2013,2,1,824,5,False
51782,72356,2013,4,1,824,4,False
51783,68252,2013,4,2,824,4,False
51785,75661,2013,2,5,824,5,False
51786,76766,2013,2,2,824,1,False
51787,77480,2013,2,2,824,3,False
51789,42646,2013,3,4,824,4,False
51790,85108,2013,3,4,824,4,False
51791,22196,2013,3,2,824,4,False
51792,14444,2013,3,2,824,4,False
51796,53608,2013,2,4,824,5,False
51797,36588,2013,1,2,824,4,False
51798,53030,2013,1,3,824,4,False
51800,10318,2013,1,5,824,3,False
51801,63163,2013,1,2,824,4,False
51803,40831,2013,1,4,824,4,False
51804,59180,2013,1,2,824,4,False
66244,44419,2022,7,2,748,4,False
66247,86054,2022,9,2,748,5,False
66248,25239,2020,6,2,748,4,False
66250,14051,2020,1,2,748,2,False
66253,43611,2022,10,2,748,2,False
66256,78385,2022,10,5,748,4,False
66257,57394,2022,8,2,748,4,False
66258,38957,2022,8,3,748,2,False
66259,36567,2020,2,2,748,4,False
66262,60570,2022,5,2,748,3,False
66264,43908,2020,1,2,748,4,False
66270,85847,2020,3,3,748,5,False
66272,48073,2020,1,2,748,4,False
66273,20077,2019,11,2,748,5,False
66275,52149,2020,1,4,748,3,False
66276,37054,2022,8,5,748,2,False
66277,77269,2020,3,2,748,3,False
66278,79911,2019,11,2,748,5,False
66281,81930,2022,4,3,748,2,False
66282,81112,2020,1,2,748,5,False
66283,67147,2022,8,2,748,5,False
66286,80261,2020,1,2,748,5,False
66288,8738,2020,3,5,748,4,False
66290,85902,2020,1,2,748,4,False
66292,81017,2020,1,4,748,5,False
66294,44903,2020,2,2,748,5,False
66300,73515,2022,6,2,748,4,False
66304,16713,2022,8,3,748,5,False
66305,33204,2020,1,2,748,5,False
66307,1953,2022,5,4,748,5,False
66308,50138,2021,7,4,748,5,False
66310,71187,2020,2,2,748,4,False
66312,52542,2020,1,3,748,1,False
66314,85193,2019,8,1,748,5,False
66315,22340,2019,5,2,748,3,False
66320,61108,2019,7,4,748,4,False
66321,70751,2020,1,4,748,5,False
66322,51784,2019,10,2,748,5,False
66323,82395,2018,6,3,748,5,False
66324,72986,2018,1,4,748,1,False
66325,82443,2019,6,5,748,2,False
66326,65522,2016,1,5,748,5,False
66327,63622,2018,5,2,748,5,False
66329,48787,2019,3,1,748,4,False
66330,56841,2018,6,3,748,1,False
66331,22070,2018,9,2,748,3,False
66333,16795,2019,6,2,748,1,False
66335,25917,2018,3,4,748,1,False
66336,23711,2019,7,2,748,1,False
66338,1416,2017,11,3,748,1,False
66339,70969,2013,2,4,748,5,False
66340,53872,2019,10,2,748,5,False
66342,44784,2019,4,2,748,1,False
66344,86611,2018,10,3,748,1,False
66345,13461,2018,8,2,748,1,False
66347,66082,2018,6,3,748,1,False
66348,74490,2018,4,2,748,1,False
66349,18431,2018,2,2,748,3,False
66350,71790,2018,1,2,748,1,False
66351,38389,2018,1,2,748,1,False
66352,51068,2017,12,4,748,1,False
66353,247,2016,5,2,748,1,False
66354,80085,2015,4,5,748,5,False
66355,77151,2014,11,2,748,4,False
66358,69046,2019,12,2,748,5,False
66362,20574,2019,10,2,748,1,False
66363,50236,2019,9,4,748,4,False
66364,761,2019,9,3,748,5,False
66365,70751,2019,8,4,748,5,False
66367,83785,2019,7,2,748,1,False
66368,61382,2019,7,2,748,1,False
66370,17110,2019,5,2,748,5,False
66373,29656,2019,4,3,748,4,False
66374,59629,2019,1,2,748,4,False
66375,60412,2019,1,4,748,4,False
66376,72707,2018,10,2,748,4,False
66377,81091,2018,12,2,748,1,False
66378,58239,2018,11,5,748,1,False
66379,48380,2018,10,1,748,5,False
66380,41251,2018,9,2,748,1,False
66381,25600,2018,9,2,748,4,False
66382,77378,2018,9,1,748,5,False
66383,65982,2018,8,3,748,1,False
66384,17166,2018,7,2,748,1,False
66385,15602,2018,7,4,748,1,False
66386,54875,2018,6,2,748,1,False
66387,79984,2018,5,2,748,1,False
66388,48584,2018,5,4,748,1,False
66389,4627,2018,7,4,748,1,False
66390,34445,2018,4,3,748,1,False
66391,68682,2018,4,2,748,1,False
66392,67618,2017,5,4,748,4,False
66394,68534,2018,2,2,748,3,False
66395,33010,2018,1,3,748,1,False
66396,57827,2018,1,4,748,1,False
66397,30022,2018,1,1,748,5,False
66399,28430,2017,10,2,748,3,False
66401,11851,2017,6,4,748,1,False
66402,57770,2017,5,2,748,5,False
66404,48161,2017,3,4,748,5,False
66405,86861,2016,12,2,748,3,False
66406,76732,2014,8,5,748,4,False
66408,19536,2015,3,4,748,5,False
66409,69650,2013,6,2,748,1,False
66410,28917,2013,1,2,748,1,False
66415,53352,2019,2,3,748,5,False
66416,68233,2019,12,2,748,4,False
66417,59594,2019,12,2,748,2,False
66418,38993,2019,10,4,748,2,False
66419,42161,2019,11,5,748,1,False
66421,4616,2019,12,3,748,5,False
66422,36893,2019,12,3,748,3,False
66423,37357,2019,12,2,748,1,False
66425,59886,2019,11,4,748,4,False
66426,62902,2019,9,2,748,5,False
66428,38129,2019,12,2,748,4,False
66429,27955,2019,11,2,748,5,False
66431,37365,2019,12,4,748,5,False
66433,58911,2019,11,4,748,4,False
66434,842,2019,11,2,748,4,False
66437,83593,2019,11,5,748,4,False
66441,51833,2019,11,2,748,5,False
66443,45575,2019,10,2,748,5,False
66445,61287,2019,11,2,748,5,False
66447,41403,2019,11,4,748,4,False
66450,87756,2019,11,2,748,5,False
66452,21032,2019,11,2,748,5,False
66453,75023,2019,11,3,748,5,False
66454,22674,2019,11,2,748,5,False
66458,40820,2019,11,2,748,4,False
66460,28784,2019,11,4,748,3,False
66464,77399,2019,11,2,748,4,False
66468,22095,2019,11,2,748,5,False
66472,20317,2019,11,2,748,5,False
66473,83324,2019,11,2,748,5,False
66479,73797,2019,11,2,748,5,False
66482,85645,2019,11,2,748,2,False
66485,9519,2019,11,2,748,5,False
66486,58259,2019,10,2,748,5,False
66487,10901,2019,2,3,748,4,False
66488,34942,2019,11,2,748,5,False
66490,59472,2019,11,4,748,5,False
66492,86490,2019,11,2,748,4,False
66494,62612,2019,11,2,748,5,False
66495,31206,2019,11,4,748,5,False
66497,38110,2019,11,2,748,3,False
66498,68735,2019,11,4,748,4,False
66499,71032,2019,11,4,748,3,False
66504,30947,2019,11,5,748,3,False
66505,39924,2019,11,4,748,5,False
66507,58141,2019,10,2,748,5,False
66513,2449,2019,11,2,748,5,False
66517,37573,2019,11,2,748,5,False
66520,46093,2019,11,2,748,5,False
66526,56938,2019,10,3,748,3,False
66532,73221,2019,11,5,748,5,False
66537,63138,2019,10,2,748,5,False
66539,78536,2019,10,3,748,4,False
66540,39015,2019,11,5,748,3,False
66544,83171,2019,10,4,748,5,False
66546,73509,2019,10,4,748,5,False
66555,65681,2019,10,4,748,4,False
66557,27549,2019,10,3,748,4,False
66558,10389,2019,9,2,748,4,False
66559,8181,2019,10,2,748,4,False
66561,32856,2019,10,4,748,4,False
66562,9956,2019,10,4,748,5,False
66565,22409,2019,10,2,748,4,False
66566,41576,2019,10,2,748,3,False
66567,26644,2019,10,5,748,5,False
66575,82756,2019,10,2,748,4,False
66578,30201,2019,10,5,748,1,False
66583,10691,2019,10,3,748,4,False
66584,82522,2019,10,2,748,4,False
66586,49782,2019,10,2,748,4,False
66589,9406,2019,10,3,748,4,False
66590,42586,2019,10,3,748,1,False
66591,28978,2019,10,2,748,3,False
66592,75539,2019,10,4,748,4,False
66595,71725,2019,10,4,748,2,False
66596,84262,2019,10,4,748,3,False
66598,86054,2019,10,2,748,5,False
66599,43698,2019,10,4,748,3,False
66600,67211,2019,10,2,748,4,False
66601,19059,2019,10,2,748,5,False
66603,80948,2019,10,3,748,5,False
66607,66941,2019,10,2,748,5,False
66611,58616,2019,3,5,748,5,False
66613,49649,2019,10,3,748,5,False
66614,57016,2019,10,2,748,5,False
66618,58233,2019,10,5,748,3,False
66619,81654,2019,9,4,748,5,False
66622,58037,2019,10,2,748,5,False
66623,60526,2019,10,2,748,5,False
66627,67352,2019,8,2,748,4,False
66628,15728,2019,10,2,748,5,False
66632,85520,2019,10,2,748,5,False
66634,73172,2019,10,2,748,4,False
66636,62387,2019,10,2,748,2,False
66637,84880,2019,10,2,748,4,False
66638,3832,2019,10,4,748,4,False
66640,84652,2019,10,2,748,5,False
66641,65965,2019,10,2,748,5,False
66642,87365,2019,10,3,748,4,False
66643,76817,2019,10,2,748,4,False
66650,79692,2019,10,2,748,3,False
66651,36818,2019,10,4,748,3,False
66652,28589,2019,10,2,748,5,False
66656,4702,2019,9,2,748,4,False
66657,42699,2019,10,2,748,3,False
66658,14346,2019,10,5,748,5,False
66661,74201,2019,10,2,748,5,False
66663,22034,2019,10,3,748,4,False
66665,65885,2019,10,2,748,5,False
66666,57511,2019,9,2,748,5,False
66667,17734,2019,10,4,748,5,False
66668,38006,2019,10,2,748,4,False
66670,86739,2019,9,2,748,3,False
66673,40176,2019,10,2,748,3,False
66674,72549,2019,10,3,748,4,False
66678,10563,2019,9,5,748,5,False
66681,33353,2019,10,3,748,3,False
66682,61692,2019,10,5,748,5,False
66685,23142,2019,9,2,748,5,False
66686,82636,2019,9,5,748,5,False
66687,57107,2019,9,2,748,5,False
66688,34075,2019,9,2,748,3,False
66690,45707,2019,9,2,748,4,False
66691,55877,2019,9,2,748,5,False
66692,8425,2019,9,2,748,5,False
66693,3552,2019,9,3,748,5,False
66694,33702,2019,9,3,748,2,False
66695,79132,2019,9,2,748,5,False
66696,78418,2019,9,2,748,5,False
66698,571,2019,9,2,748,5,False
66699,62605,2019,9,5,748,2,False
66700,13403,2019,9,2,748,5,False
66703,63138,2019,9,2,748,4,False
66704,36701,2019,9,2,748,5,False
66707,76788,2019,9,2,748,5,False
66708,49669,2019,9,4,748,5,False
66710,13737,2019,9,2,748,2,False
66715,1932,2019,9,4,748,5,False
66716,58099,2019,9,2,748,3,False
66718,36655,2019,9,2,748,5,False
66720,61171,2019,9,2,748,5,False
66721,74316,2019,9,4,748,5,False
66722,42276,2019,9,2,748,3,False
66725,4428,2019,9,3,748,4,False
66727,13488,2019,9,2,748,4,False
66730,38272,2019,9,2,748,3,False
66731,36596,2019,9,3,748,4,False
66733,7054,2019,9,5,748,5,False
66734,77099,2019,9,3,748,5,False
66735,63124,2019,9,2,748,4,False
66738,47881,2019,9,5,748,5,False
66744,65810,2019,9,2,748,5,False
66747,86747,2019,9,2,748,3,False
66749,78022,2019,9,4,748,4,False
66752,15641,2019,9,2,748,1,False
66753,51022,2019,9,2,748,3,False
66754,62649,2019,8,4,748,4,False
66756,69146,2019,9,2,748,2,False
66758,66690,2019,9,2,748,5,False
66760,2928,2019,9,2,748,4,False
66762,5378,2019,9,2,748,5,False
66763,82171,2019,9,2,748,5,False
66764,27642,2019,8,3,748,5,False
66766,45570,2019,9,2,748,3,False
66767,19072,2019,9,2,748,5,False
66768,82337,2019,9,2,748,3,False
66770,82844,2019,9,2,748,5,False
66772,697,2019,9,4,748,4,False
66774,19194,2019,8,3,748,5,False
66775,12776,2019,9,2,748,5,False
66776,4729,2019,9,2,748,4,False
66777,81904,2019,9,2,748,4,False
66779,39026,2019,9,4,748,4,False
66780,43632,2019,9,2,748,5,False
66782,30007,2019,9,3,748,5,False
66783,47442,2019,9,3,748,5,False
66790,69257,2019,9,2,748,3,False
66793,80157,2019,7,3,748,4,False
66794,64710,2019,9,5,748,4,False
66797,27893,2019,9,2,748,5,False
66799,42705,2019,9,5,748,4,False
66800,68776,2019,9,2,748,3,False
66805,4913,2019,9,4,748,5,False
66808,55472,2019,9,2,748,3,False
66811,13409,2019,9,2,748,4,False
66814,67101,2019,8,3,748,3,False
66815,79371,2019,9,2,748,3,False
66817,42847,2019,9,4,748,4,False
66821,23930,2019,8,4,748,4,False
66824,28744,2019,9,2,748,5,False
66825,63677,2019,9,1,748,5,False
66826,51124,2019,8,4,748,4,False
66827,54877,2019,9,2,748,1,False
66828,78989,2019,7,3,748,5,False
66830,44938,2019,8,2,748,4,False
66831,62515,2019,7,4,748,5,False
66832,72046,2019,8,2,748,5,False
66834,82245,2019,8,3,748,5,False
66835,77350,2019,8,2,748,4,False
66836,29430,2019,8,3,748,5,False
66837,25979,2019,8,4,748,4,False
66838,78548,2019,8,3,748,5,False
66843,59524,2019,8,4,748,4,False
66846,56365,2019,8,2,748,5,False
66847,40417,2019,8,4,748,3,False
66848,82285,2019,8,3,748,4,False
66849,9614,2019,8,4,748,1,False
66850,9171,2019,8,4,748,3,False
66851,38569,2019,8,2,748,4,False
66852,22380,2019,8,5,748,3,False
66853,27097,2019,8,2,748,4,False
66854,50596,2019,8,2,748,4,False
66862,3585,2019,8,3,748,5,False
66863,16593,2019,7,4,748,5,False
66866,70222,2019,8,5,748,2,False
66868,17589,2019,8,3,748,4,False
66869,54037,2019,7,3,748,5,False
66870,80375,2019,8,4,748,5,False
66873,39019,2019,8,3,748,2,False
66875,66343,2018,9,4,748,4,False
66876,25250,2019,8,2,748,3,False
66878,66393,2019,8,4,748,5,False
66880,60902,2019,8,3,748,4,False
66881,15960,2019,8,2,748,1,False
66882,27059,2019,8,2,748,2,False
66883,24435,2019,7,2,748,5,False
66884,24428,2019,7,2,748,3,False
66888,67499,2018,10,4,748,5,False
66891,57017,2019,8,2,748,4,False
66893,86655,2019,8,2,748,5,False
66895,10114,2019,7,3,748,3,False
66896,1909,2019,8,5,748,2,False
66897,55500,2019,8,2,748,4,False
66898,65421,2019,8,2,748,4,False
66900,42992,2019,8,2,748,5,False
66901,78026,2019,8,3,748,4,False
66902,25503,2019,8,3,748,5,False
66903,17384,2019,8,3,748,5,False
66904,79943,2019,6,2,748,4,False
66905,62240,2019,8,2,748,4,False
66906,65508,2019,7,2,748,3,False
66907,28728,2019,8,3,748,5,False
66909,68066,2019,8,3,748,5,False
66910,50470,2019,8,4,748,5,False
66915,53133,2019,7,3,748,5,False
66919,34473,2019,8,4,748,5,False
66921,5403,2019,8,2,748,4,False
66922,70746,2019,8,3,748,3,False
66923,76067,2019,5,5,748,5,False
66924,7235,2019,8,2,748,3,False
66925,10220,2019,6,2,748,3,False
66926,80291,2019,7,4,748,3,False
66927,33348,2019,7,2,748,3,False
66928,64149,2019,8,5,748,3,False
66929,8848,2019,7,2,748,5,False
66930,47285,2019,8,4,748,3,False
66932,9186,2019,7,3,748,5,False
66933,24690,2019,8,4,748,2,False
66934,46509,2019,2,4,748,3,False
66935,82024,2019,7,3,748,4,False
66936,41134,2019,7,4,748,4,False
66937,81538,2019,8,4,748,4,False
66938,24665,2019,7,2,748,5,False
66939,26040,2019,6,2,748,5,False
66940,41124,2019,7,2,748,4,False
66941,47414,2019,7,2,748,3,False
66942,5490,2019,7,5,748,2,False
66944,66926,2019,7,3,748,5,False
66945,77923,2019,7,3,748,5,False
66946,15822,2019,7,4,748,4,False
66947,2438,2018,11,2,748,3,False
66948,51167,2019,7,2,748,5,False
66949,47626,2019,7,2,748,2,False
66950,12837,2019,7,3,748,5,False
66951,37384,2019,7,2,748,4,False
66952,49780,2019,7,2,748,4,False
66954,15836,2019,7,4,748,4,False
66955,22827,2019,6,2,748,5,False
66956,82125,2019,7,2,748,4,False
66957,55818,2019,7,3,748,4,False
66958,80057,2019,7,3,748,5,False
66960,13858,2019,5,5,748,4,False
66963,62036,2019,7,3,748,4,False
66965,69963,2019,7,3,748,4,False
66966,40165,2019,7,3,748,3,False
66969,31701,2018,9,4,748,4,False
66970,61308,2019,7,3,748,5,False
66973,25081,2019,7,2,748,2,False
66974,36267,2019,7,2,748,2,False
66975,84326,2019,7,2,748,4,False
66976,37852,2019,6,3,748,4,False
66977,66985,2019,7,2,748,5,False
66978,43005,2019,7,3,748,5,False
66980,50221,2019,6,3,748,3,False
66981,17820,2019,7,4,748,5,False
66982,48427,2019,7,4,748,5,False
66983,34615,2019,7,2,748,5,False
66984,34970,2019,7,4,748,3,False
66985,49501,2019,7,4,748,4,False
66986,74303,2019,6,4,748,5,False
66988,86797,2019,7,3,748,5,False
66989,3190,2019,7,2,748,4,False
66990,11255,2019,5,3,748,5,False
66992,37451,2019,7,2,748,4,False
66994,23767,2019,7,3,748,1,False
66996,22501,2019,7,2,748,4,False
66997,25691,2019,7,4,748,3,False
67000,81377,2019,7,2,748,4,False
67001,21118,2019,7,2,748,5,False
67002,21756,2019,7,2,748,5,False
67003,22552,2019,7,3,748,5,False
67004,5422,2019,7,2,748,5,False
67005,58555,2019,7,5,748,5,False
67006,1205,2019,7,2,748,1,False
67007,72943,2019,7,3,748,5,False
67008,73480,2019,6,4,748,4,False
67009,22215,2019,7,3,748,5,False
67010,52832,2019,7,2,748,5,False
67012,61558,2019,7,2,748,2,False
67013,36625,2019,7,3,748,3,False
67014,35827,2019,7,2,748,1,False
67015,3035,2019,7,2,748,4,False
67016,47192,2019,7,4,748,4,False
67017,54118,2019,7,2,748,2,False
67018,9005,2019,7,4,748,5,False
67020,20731,2019,7,2,748,3,False
67021,58815,2019,7,2,748,4,False
67022,57952,2019,7,2,748,5,False
67023,17145,2019,7,4,748,5,False
67025,23278,2019,7,2,748,5,False
67026,54683,2019,6,3,748,5,False
67028,46573,2019,6,2,748,4,False
67030,83634,2019,7,2,748,2,False
67032,33100,2019,7,3,748,2,False
67033,48538,2019,6,3,748,4,False
67035,69965,2019,6,2,748,3,False
67039,664,2019,7,4,748,4,False
67040,57782,2019,2,2,748,5,False
67042,22069,2019,7,3,748,2,False
67043,24606,2019,6,3,748,5,False
67044,71579,2018,8,2,748,3,False
67046,24833,2019,7,3,748,3,False
67047,87135,2019,7,2,748,4,False
67049,35949,2019,6,2,748,4,False
67050,46582,2019,7,2,748,4,False
67051,36894,2019,2,4,748,2,False
67053,62181,2019,6,3,748,5,False
67054,59670,2019,4,2,748,5,False
67055,54438,2019,7,2,748,2,False
67058,27890,2019,6,4,748,5,False
67059,87826,2019,7,2,748,4,False
67060,49766,2019,6,2,748,4,False
67061,85269,2019,6,2,748,5,False
67063,52713,2019,6,4,748,5,False
67064,17072,2019,6,2,748,4,False
67065,34360,2019,6,2,748,3,False
67066,65297,2019,6,2,748,4,False
67067,57197,2019,6,3,748,5,False
67068,35946,2019,6,4,748,4,False
67070,78579,2019,6,2,748,4,False
67071,80687,2019,6,2,748,1,False
67072,79240,2019,6,2,748,3,False
67073,24158,2019,5,4,748,5,False
67075,65522,2019,6,5,748,5,False
67076,76417,2019,6,2,748,2,False
67077,87501,2019,6,4,748,5,False
67078,39891,2019,6,4,748,3,False
67079,35995,2019,6,3,748,3,False
67080,29590,2019,6,3,748,5,False
67083,13841,2019,4,3,748,4,False
67085,6504,2019,6,3,748,3,False
67089,51874,2019,6,5,748,5,False
67090,21510,2019,6,2,748,2,False
67091,17837,2019,6,5,748,3,False
67093,61812,2019,6,3,748,3,False
67094,49253,2019,6,5,748,5,False
67095,62770,2019,6,4,748,3,False
67096,67762,2019,5,2,748,5,False
67097,5802,2018,8,3,748,4,False
67098,13241,2019,6,2,748,5,False
67099,6703,2019,6,2,748,4,False
67101,762,2019,6,2,748,4,False
67102,52674,2019,6,2,748,1,False
67105,47807,2019,6,2,748,4,False
67106,870,2019,6,4,748,1,False
67108,386,2019,6,4,748,3,False
67110,53062,2019,6,2,748,1,False
67111,58681,2019,6,4,748,5,False
67112,85847,2019,6,4,748,3,False
67113,60454,2019,6,4,748,4,False
67114,46348,2019,6,2,748,4,False
67115,40275,2019,6,5,748,4,False
67116,40032,2019,6,3,748,4,False
67117,51843,2019,6,2,748,5,False
67118,10152,2019,6,2,748,2,False
67120,39917,2019,3,2,748,5,False
67121,25765,2019,6,2,748,3,False
67125,47428,2019,6,2,748,5,False
67126,50362,2019,6,4,748,5,False
67127,87361,2019,6,3,748,4,False
67129,31997,2019,6,2,748,4,False
67130,54327,2019,6,2,748,3,False
67131,81535,2019,6,3,748,3,False
67132,86566,2019,6,4,748,4,False
67134,81102,2019,6,3,748,4,False
67135,52146,2019,6,4,748,3,False
67136,78030,2019,6,4,748,5,False
67137,20550,2019,6,2,748,4,False
67139,41804,2019,6,3,748,5,False
67141,39553,2019,6,3,748,4,False
67142,36511,2019,6,4,748,2,False
67143,66721,2019,6,3,748,5,False
67144,46984,2019,6,4,748,3,False
67145,15405,2019,5,2,748,3,False
67146,65794,2019,6,3,748,5,False
67148,28356,2019,6,5,748,5,False
67149,43732,2019,6,2,748,4,False
67150,24781,2019,3,2,748,3,False
67152,56975,2019,6,2,748,4,False
67153,72960,2019,6,2,748,5,False
67154,87672,2019,6,4,748,5,False
67156,47420,2019,6,3,748,5,False
67157,49772,2019,6,2,748,5,False
67158,82543,2019,6,2,748,5,False
67161,67502,2019,6,2,748,4,False
67162,70742,2019,6,3,748,4,False
67163,60346,2019,6,2,748,2,False
67164,63796,2019,3,4,748,5,False
67165,15891,2019,6,2,748,5,False
67168,13467,2019,6,2,748,5,False
67169,47235,2019,5,2,748,4,False
67170,9264,2019,6,5,748,5,False
67171,47203,2019,5,4,748,5,False
67172,27395,2019,6,2,748,4,False
67173,50804,2019,5,5,748,4,False
67174,23157,2019,6,2,748,5,False
67175,53211,2019,6,2,748,5,False
67176,33245,2019,5,2,748,3,False
67177,32748,2019,5,2,748,4,False
67180,1810,2019,6,3,748,4,False
67181,10257,2019,6,5,748,4,False
67183,58716,2019,4,2,748,3,False
67184,18411,2019,5,4,748,5,False
67185,24861,2019,6,2,748,5,False
67186,29053,2019,5,3,748,5,False
67187,74702,2019,5,2,748,4,False
67188,6468,2019,6,4,748,5,False
67190,56752,2019,5,5,748,5,False
67192,46721,2019,6,2,748,4,False
67193,4072,2019,5,4,748,1,False
67195,77051,2019,5,3,748,4,False
67196,46853,2019,3,5,748,5,False
67198,31724,2019,5,3,748,5,False
67199,47808,2018,10,2,748,4,False
67200,8733,2019,6,2,748,2,False
67201,57334,2019,5,2,748,3,False
67202,48721,2019,5,2,748,4,False
67203,85954,2018,12,2,748,5,False
67204,30637,2018,6,2,748,5,False
67205,76744,2019,5,2,748,5,False
67208,57349,2019,5,3,748,5,False
67209,71535,2018,7,2,748,3,False
67211,34436,2019,5,2,748,2,False
67212,87015,2019,5,2,748,5,False
67213,80236,2019,5,3,748,2,False
67214,26,2019,5,2,748,5,False
67215,14025,2016,12,2,748,5,False
67216,72116,2019,5,2,748,4,False
67217,87622,2019,5,4,748,5,False
67218,74422,2019,3,3,748,5,False
67219,40386,2019,4,2,748,5,False
67220,24809,2019,4,2,748,5,False
67221,41332,2019,5,2,748,3,False
67224,49949,2019,5,2,748,5,False
67225,63038,2019,5,2,748,5,False
67226,48927,2019,5,2,748,4,False
67227,24405,2019,5,5,748,5,False
67228,2263,2019,5,2,748,4,False
67229,31543,2019,5,4,748,5,False
67230,18154,2019,4,2,748,5,False
67231,14200,2019,5,3,748,5,False
67232,86918,2019,4,2,748,5,False
67233,8848,2019,5,2,748,5,False
67234,37442,2019,5,2,748,4,False
67235,27469,2019,5,4,748,5,False
67237,30934,2019,5,4,748,4,False
67238,43954,2019,5,5,748,3,False
67239,71154,2019,5,4,748,5,False
67240,11485,2019,5,2,748,5,False
67241,56693,2019,5,2,748,5,False
67242,10233,2019,4,4,748,5,False
67243,61455,2019,5,2,748,4,False
67247,48168,2019,5,2,748,1,False
67248,19765,2019,5,2,748,3,False
67249,87719,2019,5,2,748,5,False
67250,20242,2019,5,5,748,5,False
67251,17008,2019,4,2,748,4,False
67252,57733,2019,5,2,748,4,False
67253,73733,2019,5,2,748,4,False
67254,48638,2019,5,2,748,2,False
67256,49317,2019,5,4,748,5,False
67257,78440,2019,3,2,748,3,False
67258,83963,2019,5,2,748,2,False
67259,16032,2019,4,2,748,4,False
67262,82277,2019,5,2,748,4,False
67263,53075,2019,4,2,748,5,False
67264,44260,2019,4,3,748,4,False
67265,11265,2019,4,4,748,5,False
67266,33699,2019,5,2,748,3,False
67267,40988,2019,4,2,748,5,False
67268,2603,2018,12,3,748,5,False
67269,55244,2019,4,2,748,4,False
67270,84704,2019,5,5,748,2,False
67271,2259,2019,5,4,748,5,False
67272,46214,2019,5,3,748,4,False
67273,47806,2019,5,2,748,5,False
67274,76725,2019,4,2,748,5,False
67275,9098,2019,5,2,748,5,False
67276,6882,2019,4,3,748,5,False
67277,53385,2018,11,2,748,5,False
67278,45625,2019,5,2,748,2,False
67279,28835,2019,5,5,748,5,False
67280,45643,2019,3,5,748,5,False
67282,44557,2019,5,2,748,4,False
67283,85807,2019,5,2,748,5,False
67284,59977,2019,5,4,748,5,False
67285,60324,2019,4,2,748,5,False
67289,26066,2019,4,3,748,4,False
67290,38157,2019,4,2,748,5,False
67292,27325,2019,5,2,748,5,False
67293,44204,2019,5,4,748,5,False
67294,35209,2019,5,2,748,4,False
67295,19823,2019,5,2,748,5,False
67298,67461,2019,5,4,748,5,False
67299,4376,2019,5,4,748,1,False
67300,62875,2019,5,2,748,5,False
67301,66061,2019,5,3,748,3,False
67303,41067,2019,5,2,748,4,False
67304,62916,2019,4,5,748,5,False
67305,62226,2019,5,2,748,4,False
67306,62414,2019,5,2,748,5,False
67307,74686,2019,5,2,748,4,False
67308,75546,2019,1,4,748,5,False
67309,7463,2019,4,2,748,4,False
67310,48038,2019,4,5,748,5,False
67312,76872,2019,4,2,748,5,False
67314,47945,2019,5,5,748,3,False
67315,16471,2019,5,4,748,5,False
67316,69523,2019,5,4,748,3,False
67317,83813,2019,4,3,748,5,False
67318,65949,2019,5,2,748,4,False
67319,1214,2019,5,2,748,4,False
67320,24778,2019,4,3,748,5,False
67321,33557,2019,3,4,748,5,False
67324,80079,2019,4,2,748,3,False
67325,19005,2019,4,3,748,5,False
67326,10462,2019,4,4,748,5,False
67327,39903,2019,4,2,748,3,False
67328,2526,2019,4,2,748,3,False
67329,37078,2019,4,4,748,4,False
67330,73698,2019,4,2,748,5,False
67331,12744,2019,4,2,748,5,False
67332,83171,2019,2,2,748,2,False
67334,51246,2018,11,3,748,4,False
67335,68032,2019,4,2,748,5,False
67336,81433,2019,4,2,748,5,False
67337,26271,2019,4,2,748,5,False
67338,74746,2019,4,3,748,4,False
67340,1537,2019,4,3,748,4,False
67341,13249,2019,4,3,748,5,False
67342,15187,2019,4,2,748,4,False
67344,44993,2019,4,2,748,2,False
67346,41631,2019,4,2,748,5,False
67348,45556,2019,4,3,748,4,False
67349,75648,2019,4,5,748,4,False
67350,63227,2019,4,2,748,4,False
67352,267,2019,4,2,748,5,False
67353,29462,2019,4,2,748,5,False
67354,80667,2019,4,2,748,5,False
67356,69414,2019,4,2,748,4,False
67357,45371,2019,4,2,748,3,False
67358,83636,2019,4,5,748,4,False
67359,47971,2019,4,2,748,5,False
67361,36193,2019,2,4,748,5,False
67362,32344,2019,4,3,748,5,False
67365,47219,2019,4,4,748,5,False
67366,32789,2019,4,3,748,3,False
67367,74403,2019,4,5,748,5,False
67368,58289,2019,4,4,748,5,False
67369,59078,2019,4,2,748,3,False
67370,24769,2019,4,4,748,5,False
67372,65833,2019,4,2,748,4,False
67373,87582,2019,4,4,748,5,False
67376,37479,2019,4,4,748,5,False
67377,59249,2019,4,5,748,4,False
67379,20904,2019,4,2,748,4,False
67380,79452,2019,4,3,748,4,False
67381,5720,2019,3,3,748,5,False
67382,62803,2019,4,2,748,5,False
67383,14248,2019,4,3,748,5,False
67384,71796,2019,4,4,748,5,False
67385,63786,2018,11,2,748,5,False
67386,74800,2019,4,4,748,5,False
67387,2119,2019,4,2,748,4,False
67388,24816,2019,4,5,748,5,False
67391,64023,2019,4,5,748,5,False
67392,77639,2018,8,5,748,5,False
